b_id,BusinessID,Name,City,State,Stars,Latitude,Longitude
7061,iIX6z_-cKoVvh6GOTmM8lw,Taco Bell,Henderson,NV,4.5,36.047558,-114.973419
7062,3mrp7wim9_rCMTO3kRp3Rw,A Thyme For All Seasons,Las Vegas,NV,3.5,36.0577328,-115.1583224
7063,z4FOVt2ogx8LANesMKPgLw,Taco Bell,Las Vegas,NV,3.5,36.24042,-115.233322
7064,AvwIMzfWoe8uhF3m1PAMBA,Buffalo Wild Wings,N. Las Vegas,NV,2.5,36.24000722,-115.1422441
7065,iKTpIt46OK9NtjACs8xo0g,Carl's Jr,Las Vegas,NV,2,36.19505021,-115.2065319
7066,df4A-a0txOfoSBzlBK7q5A,McDonald's,Las Vegas,NV,2,36.1586268,-115.2630618
7067,RGEIUdoDtlhlXlkxPKClUg,El Buen Gusto,Las Vegas,NV,2.5,36.1883174,-115.1161999
7068,rfDTJLEwZZ2EGOZiTDdqQA,Sushi Roku,Las Vegas,NV,4,36.118966,-115.17305
7069,6Gy2p4w5Vo9ECuzappvd0Q,Port of Subs,Las Vegas,NV,3.5,36.158671,-115.12591
7070,5uFygzVs7XnVVPpmw4EFMg,Fausto's Mexican Grill,Las Vegas,NV,4,36.04601894,-115.2440145
7071,T2cXNmT__TXCtzRG_5t7Ew,Subway,Las Vegas,NV,1,36.1438534,-115.1180773
7072,7Y_drOo7YvxFzIqbgV65mA,Sophia's Pizza & Subs,North Las Vegas,NV,1.5,36.2402127,-115.1207086
7073,w4b7gW_l4uL1DdWwwPTucw,Ricardo's Mexican Restaurant,Las Vegas,NV,3.5,36.1159213,-115.208547
7074,xkf923jszKh7RkQy7VulxQ,Village Pub & Poker,Las Vegas,NV,4,36.050869,-115.2441452
7075,mIZtOBX0weIY48IsEcmJuw,Jack In the Box,Las Vegas,NV,2,36.2398901,-115.0562667
7076,0rBgNB2FKdIEKgNtiRa6Xw,International House of Pancakes,Las Vegas,NV,2.5,36.1910696,-115.3065521
7077,W-UBevF6tFgX4WiA8PvdPA,Shucks Tavern & Oyster Bar,Las Vegas,NV,3.5,36.291036,-115.288192
7078,E43o0lv4L2PDlKaK-AuSKg,Del Taco,N Las Vegas,NV,3,36.23938794,-115.1160637
7079,F15X6NKQiNuFcd5TeFgygg,Denny's,Las Vegas,NV,2.5,36.195678,-115.252631
7080,tZTN8FmdO5sW8XFTKUZu4g,KFC,Las Vegas,NV,1.5,36.1956,-115.227
7081,iAmIyYVuQ8rDfbM-serqHA,The Olive Mediterranean Grill,Las Vegas,NV,4,36.07184399,-115.0903923
7082,y_L32uJc_sPupdjhb2YO-g,Sushi Bar Sage,Las Vegas,NV,3.5,36.2419491,-115.2340763
7083,Sw6fuvRzMpped6WcFdsLwA,Panera Bread,Henderson,NV,3.5,36.009507,-115.11792
7084,EwDKWWLf0a1oW5EJ_ULhGQ,Villa Fresh Italian Kitchen,Las Vegas,NV,2.5,36.1569658,-115.3335939
7085,fQ1H-QJ1fHeFa87DswxTmA,Burger King,Las Vegas,NV,3,36.1156338,-115.172557
7086,21kk-zEVnyB6AhvX_86eJA,Panda Express,Henderson,NV,3.5,36.0673487,-115.0421293
7087,oEOlJrXlgKWwt7UV_Q7dMw,Subway,Las Vegas,NV,2,36.1256168,-115.1376595
7088,y-kH7jF1mG5GXmejbHJ_Ag,PT's,Las Vegas ,NV,4,36.1374298,-115.0670067
7089,h-HXnjsf6ZMVj7g4X74Qfw,Taco Bell,Henderson,NV,3,36.012095,-114.961849
7090,EJ8glOkcXyplzCr5LiUSmQ,Subway,Henderson,NV,3.5,36.0694694,-115.0818493
7091,nBdUTu6WFZBaunP8OlvNMQ,McDonald's,Las Vegas,NV,2.5,36.1720776,-115.1468298
7092,m9xE2lgdgtfV-yrpuGQy5g,Subway,Las Vegas,NV,2,36.15942133,-115.2252462
7093,GN72XbUh61J5wWQyW2oZsQ,KFC,Las Vegas,NV,2,36.0131,-115.134
7094,Nk_G8Z0iUfGlUZfIz3Scvw,Big Town Hero,Las Vegas,NV,4,36.0718982,-115.1068951
7095,mVJIPDv-qfYlatHYeP_saQ,Strip House Steak House,Las Vegas,NV,4,36.11011835,-115.1720525
7096,6dLJtcFfD2kBbrOd42KHsQ,McDonald's,Las Vegas,NV,1.5,36.1002787,-115.11401
7097,dbjXu4l-KKV3bhMTvzwi-Q,Rubio's,Las Vegas,NV,3.5,36.1569658,-115.3335939
7098,L3SsS_yntv9vJUUUwzMYcQ,Lino's Pizzeria & Italian Cuisine,Las Vegas,NV,3.5,36.26354753,-115.2512986
7099,smHk8_5PELTQMY5FPMaCqw,Mama Mia Pizza,Las Vegas,NV,3.5,36.1133059,-115.261617
7100,57u7ZVNZnPV1yFf0oOdqQw,McDonald's,Las Vegas,NV,2.5,36.2471433,-115.2080049
7101,10Srj1qZfB9CsVAwef9_dQ,Sababa Mediterranean Grill,Las Vegas,NV,3.5,36.1309442,-115.2784531
7102,6yoEpca0GnthoEzlJtNmgQ,Balboa Pizza Company,Henderson,NV,3.5,36.0210392,-115.0878173
7103,JuXaren3zY2n15eINTR3jA,Uncle Angelo's Pizza Joint,North Las Vegas,NV,3.5,36.1930609,-115.1325165
7104,SICGmsW87KK5AvDMya4A6A,Taco Maker,Las Vegas,NV,3,36.1272241,-115.1715512
7105,zNR_f_-Y89Hh6kQ5VoRy6g,Eat 'em Sandwiches,Las Vegas,NV,2.5,36.056199,-115.105022
7106,BJ2KKoZgCegh_TDxbRS_hg,Burger King,Las Vegas,NV,3,36.1337103,-115.0850568
7107,7XcrywweW93zN2YH1dTADA,Subway,Las Vegas,NV,3.5,36.1272241,-115.1715512
7108,S6Yknt3RNREcfzpOJ0unJg,China A Go Go,Las Vegas,NV,3.5,35.9975534,-115.2057088
7109,6qnB6AQSur85BLx6c11dOA,Hue Thai,Las Vegas,NV,3.5,36.125587,-115.211199
7110,YT2MnnnSclWim7HOAl3aXA,Rainbow's End Natural Foods,Las Vegas,NV,4,36.144583,-115.139501
7111,#NAME?,Arby's,Henderson,NV,2,36.0016516,-115.1085481
7112,NJK4GW2pjvmvAPQ_OXMHQw,Ali Baba Cuisine,Las Vegas,NV,3.5,36.0292843,-115.1162048
7113,t_ZtLr23azWyJdCS-_XX6A,Taqueria El Tizon Grill,Las Vegas,NV,4,36.2168566,-115.0922849
7114,sHTTvLg502AaITfVfMkecA,Giuseppe's Bar & Grille,Las Vegas,NV,3.5,36.078642,-115.279971
7115,IVL7Yft-R-nJbmdjSilfog,Taco Bell,Las Vegas,NV,2.5,36.042352,-115.152126
7116,xNmU3k70I5Rpl9OnAre5gg,Baskin Robbins,Las Vegas,NV,4.5,36.1005917,-115.1172961
7117,BUFZGU2ux-JIGIozzdDiwQ,Subway,Las Vegas,NV,4,36.0997597,-115.1203421
7118,wdqucaPeyerBpRyaEpw6Yg,Del Taco,Las Vegas,NV,3.5,36.1585619,-115.1657933
7119,0FmQpDFbWRIPHYBInCTwlg,Jack in the Box,Las Vegas,NV,2.5,36.158602,-115.0791016
7120,2UTK4DGVGfld0KjcjQK9Rg,Panda Express,Henderson,NV,3,36.06570787,-114.9539
7121,OxauvfeCaFId7KIUOJlK6g,Lino's Pizzeria & Italian Restaurant,North Las Vegas,NV,3.5,36.2397873,-115.1968809
7122,RbhgT2AjSamHF74FWOeoCg,Panda Express,Las Vegas,NV,1,36.1009842,-115.0544387
7123,bKP_m6qr3fs2UfKX_COeeQ,Rigos Taco,Las Vegas,NV,3.5,36.1330317,-115.1898484
7124,jq6Tk28EBoCLumRZz3AYLQ,El Pollo Loco,Henderson,NV,3,35.99923403,-115.105437
7125,HVVrDtb8lMxU4Rd2Libo9g,Capriotti's Sandwich Shop,Henderson,NV,3.5,36.0642003,-115.0356856
7126,u-XsxTApD4yp9zjdcAVFiA,Subway,North Las Vegas,NV,4,36.260539,-115.154596
7127,sX_RzD1FYZzb0sdC4qZGGQ,Del Taco,Las Vegas,NV,3,36.1438685,-115.222688
7128,f6hjKOSap9pFlNMYxGtjAw,Subway,Las Vegas,NV,4,36.1330317,-115.1898484
7129,xx8DVj1NQfJR33B9e8t5vg,Fireside Restaurant & Tavern,Las Vegas,NV,4,35.999495,-115.128018
7130,6mq0k7vDZtlBjghMaEMbHw,Pizza Hut,Las Vegas,NV,2,36.1302757,-115.1084305
7131,ELDBfzyUWqME873h-_RcWA,Subway,Henderson,NV,2.5,36.066498,-115.046149
7132,ravINrZil-a_nAl95-KjDQ,Cugino's Italian Deli & Pizza,Las Vegas,NV,4.5,36.1067926,-115.1364723
7133,k7-EYqV5KmgcKjtp9Aw2Iw,McDonald's,Las Vegas,NV,2,36.1257455,-115.2718422
7134,mk-V3qzqRBgCP9V8-X4BGA,Coco's Restaurant,Las Vegas,NV,3,36.1001032,-115.1195456
7135,Za1AyC9JXMQsfmkg9k_-Gw,Panda Express,Las Vegas,NV,2.5,36.1569658,-115.3335939
7136,XjFD7q3IcGwitJtkTsM59g,Subway,Las Vegas,NV,2.5,36.0106875,-115.1371278
7137,6WkosiwrxMJlvituI5lHWQ,Taco Bell,North Las Vegas,NV,3.5,36.26228,-115.18022
7138,soPaitO3k3bviiEA6wI3qg,Mama Luigi's Pizzeria,Las Vegas,NV,4.5,36.1004312,-115.3048029
7139,MandyVkCOm5qzmhuqdku_Q,Champion Gourmet,Las Vegas,NV,4,36.125587,-115.211199
7140,Te4VWxW8ceXp86D2fG5SOg,Fatburger,Henderson,NV,2.5,36.070524,-115.0717488
7141,lvRFyRt-fY8nBklO9JGgMw,Long John Silver's,Henderson,NV,1.5,36.041221,-114.978614
7142,Lq1sLz-UDRXBqduwXOvDyA,Subway,Las Vegas,NV,2,36.1442895,-115.266008
7143,#NAME?,Lefty's Pizza,North Las Vegas,NV,4,36.26129888,-115.1424
7144,LE07Aw-kgW4OHpdBHWYe5g,Man Na,Las Vegas,NV,4.5,36.1587067,-115.2367353
7145,Acne71A0dJS4AalT36jWVQ,Subway,Las Vegas,NV,4.5,36.23930771,-115.2101042
7146,RkXFIY3ntK74o1-2SCwnFA,Asian Express,Las Vegas,NV,3,36.0243843,-115.172455
7147,qRgR2r1kuh1hn-tHRqC2sg,Morton's The Steakhouse,Las Vegas,NV,4,36.114669,-115.153154
7148,72aODHUIWKoBI3j4Pzr7sg,Jack in the Box,Las Vegas,NV,2.5,36.100292,-115.184154
7149,YBftkbXRwi-CB6zlAAk5DA,Bomas Bar & Grill,Las Vegas,NV,3.5,36.0423502,-115.2785252
7150,ZWcZ77EQZqNVwRSfBubX7A,China A Go Go,North Las Vegas,NV,3.5,36.2625247,-115.2066936
7151,h4GmXUxM07MTOlMiGa0KuA,The Maple Tree,Las Vegas,NV,3.5,36.1256634,-115.2234519
7152,BMxcHrKyYhYT5pznzb9bYg,Burger King,Las Vegas,NV,1.5,36.0995932,-115.1007315
7153,FVR5EpCfQFCuT8L-77RZZQ,Asian Fresh,Las Vegas,NV,3,36.103191,-115.168455
7154,9T_NDeT-S9o9qhC7d5KPkA,La Sirena,Las Vegas,NV,3,36.1454189,-115.118237
7155,YJmHANxQvmldWbxqzwdaQw,Jersey Mike's Subs,Las Vegas,NV,3.5,36.1188384,-115.1544802
7156,hAcXswPD1DTlPrkmQgcd9A,The Gin Mill,Henderson,NV,3,36.0414556,-115.0983469
7157,yXtCzVqUR6WYARQdawyevw,Charlie Palmer Steak,Las Vegas,NV,4,36.0909158,-115.1737761
7158,bocNP3vhpTbP9dQdLZXu-A,McDonald's,Las Vegas,NV,2,36.0418871,-115.1179247
7159,J23yDGQUUylEwrfPgQyOwg,Jack in the Box,Las Vegas,NV,2.5,36.1301092,-115.1102267
7160,vFCAzM6oQIAVG1kTuukL-g,McDonald's,Las Vegas,NV,2,36.1148715,-115.209034
7161,mhuiV0Q3wDZH7VYtcpuYgw,Panda Express,North Las Vegas,NV,3.5,36.2612478,-115.1808133
7162,GaAVP8Tn8uUrZtulQw2iXA,Shish Kabob House,Las Vegas,NV,4,36.1150697,-115.2366549
7163,BsPVtrxmqHeZ7BwORWLvrA,Burger King,Las Vegas,NV,3,36.0207637,-115.121864
7164,Sigyvc6NvqxclhrDPG2kAw,Kennedy Tavern,Henderson,NV,3.5,36.0217253,-115.0853105
7165,2MY2YOCvReXGpXxtN0_a3A,Greek Bistro,Henderson,NV,4.5,36.062368,-115.0369872
7166,1PSXa1NyhW21P-iTgEs1uw,Wingstop,Las Vegas,NV,4,36.1668306,-115.0616159
7167,URweBWkD1EgPDFUlL0LOKQ,Todd's Unique Dining,Henderson,NV,4,36.0714684,-115.0784177
7168,cdEyO3XRIrHH7ZCjCsxXqA,Pho Hoang,Las Vegas,NV,2,36.051627,-115.24387
7169,CWqpUlx6Gg7mMGSfPoepHA,Pizza Hut,Las Vegas,NV,2,36.0413011,-115.1522573
7170,n19c5xDZO6ojmiNJOhtUGA,Long John Silver's,Las Vegas,NV,2.5,36.1586242,-115.2047571
7171,84JrJfQPA9SLk4GVSBaorw,Taco Bell,Las Vegas,NV,3,36.10006,-115.29728
7172,BpR_oUAmIh6Q7Y_Y0Q_WmQ,Mexitalia X-Press,Las Vegas,NV,2,36.1378447,-115.1654364
7173,qCvRV9qcHKftXnT9IkmTqA,Long John Silver's,Las Vegas,NV,2,36.0420645,-115.121305
7174,kSSvuD81S7T1Nrr2qsXVPQ,Chuck E. Cheese's,Las Vegas,NV,3,36.11342973,-115.3079676
7175,f9G8rYZ-HpQvekvizABeKg,Las Americas,Las Vegas,NV,4.5,36.1452172,-115.1186651
7176,VQAEtwQaWZPlEDTkBS7G3g,McDonald's,Las Vegas,NV,1.5,35.99890185,-115.2070452
7177,ddJK59dydw4vGgRZbcznzw,Angelina's Pizzeria,Las Vegas,NV,2.5,36.15808227,-115.0470829
7178,TsDD1Svyl1Oqf6HImW_jHw,Chili's,Las Vegas,NV,3,36.0528727,-115.171438
7179,KhWaq3lGLEUQjwJkMZHG_Q,El Pollo Loco,Las Vegas,NV,2.5,36.238856,-115.180591
7180,ZrxnXntC71qG7L0US1GVLA,Raising Cane's,Las Vegas,NV,4,36.15859989,-115.2042446
7181,GwGDLjbNf6d71QNOmY1OBQ,Pizza Hut,Las Vegas,NV,1.5,36.2613215,-115.2473842
7182,8Mb6nc1Qt0cXWue67DJ1aw,Tacos Mexico,Las Vegas,NV,3,36.1500208,-115.1537167
7183,Lfjh90yNwBiUIGmVwM4ImA,Panda Express,Las Vegas,NV,3.5,36.1739844,-115.0797206
7184,WpvH4B3Sq7ocD9ze_-8FQQ,Luna Rossa,Henderson,NV,3.5,36.10264914,-114.9304058
7185,HI7S-f1gJVcGYG38_JY5OQ,Great Steak & Potato,Las Vegas,NV,2,36.1643156,-115.1574463
7186,TTwSbXCOr60ozQoz48mJew,KFC,Las Vegas,NV,2,36.1257,-115.223
7187,Hpc1wwhlPrVDp4BtozjcIA,Qdoba Mexican Grill,Las Vegas,NV,3.5,36.1002514,-115.2098938
7188,iLubiQC-OqI2WCg0-xs1rQ,Popeyes Chicken And Biscuits,Las Vegas,NV,4,36.111488,-115.2971243
7189,CK_UGWewjljh1D1KiIhadQ,Roberto's Taco Shop,Las Vegas,NV,3,36.1617046,-115.1734184
7190,sBAueq0jUmlIH6vdgyP2aQ,Egg Works,Las Vegas,NV,4.5,36.11451716,-115.2955864
7191,F8ezW6hYgmQYBmXOVjhytQ,Jack In the Box,Las Vegas,NV,2.5,36.1017712,-115.1365217
7192,a3adM4iw2_BfjP1-T0ZQLw,Samurai Sam's,Las Vegas,NV,3,36.1136935,-115.3074951
7193,6SKnbcGt0M0r1XWk1pbzsA,Cafe Modena,Las Vegas,NV,2.5,36.0573012,-115.1285587
7194,crAGSlCyMRcBUiIVxKcuwg,Boston's,Las Vegas,NV,2.5,36.1135909,-115.3053069
7195,E2QqC0cc7zC4DlRfLoXMMA,Kaizen Fusion Roll & Sushi,Henderson,NV,4,36.0029991,-115.1105835
7196,yHu4EhYfF58kgS8gDUcb-w,Marco's Pizza,Henderson,NV,3.5,36.0254612,-115.0466357
7197,vQo_kFaVjVa9H_nhRCz-Dw,Mother's Korean Grill,Las Vegas,NV,3,36.1253808,-115.1959803
7198,uX-sYRsOIzYq4LPeaMbF-g,Bilbo's Bar & Grill,North Las Vegas,NV,3.5,36.263093,-115.20662
7199,iPIbM34qhj3Slz1HiWVYVg,Steiner's,Las Vegas,NV,4,36.2190477,-115.2769118
7200,DAha3IRYbGJh0UbvMHJ77w,Denny's,Las Vegas,NV,2.5,36.10407322,-115.1725152
7201,sofr9HsaBLDmZmpAYknm-w,Tony's Mexican Food 2,North Las Vegas,NV,4,36.2389876,-115.1823503
7202,g5jQgLcnB338vsGHyyL4WQ,Subway,Las Vegas,NV,3,36.1954921,-115.06261
7203,jHLQJg-v7YXiXT11OQSqCg,Taco Bell,Las Vegas,NV,2.5,36.21878,-115.27891
7204,cjYOxsZKTcq47tdR5CF8Hw,Burger King,Las Vegas,NV,3.5,36.1585873,-115.0779796
7205,H2DbpsEvor9kTf1-8OEwAA,Arby's Roast Beef Sandwich Restaurants,Las Vegas,NV,2.5,36.1016714,-115.2969308
7206,fIFe16c58gp6L1UAfLxGZA,Popeyes,Las Vegas,NV,2,36.10052614,-115.135782
7207,3jg7ixB6vZi9M_-Qh8Eoiw,Very Venice,Las Vegas,NV,3.5,36.1220839,-115.1680316
7208,Muq939TfNZheQx6SI1pe0Q,China Joy,Las Vegas,NV,2.5,36.011597,-115.137808
7209,4Qrl1cGlXQxZZrQXdcj3Zg,Panda Express,North Las Vegas,NV,3.5,36.2389154,-115.1670925
7210,X2lg09ae5ysFtPTyE5x1AQ,Burger King,Las Vegas,NV,3,36.2177629,-115.2418374
7211,oOrqgxKCNuPwF3mlTBmgZw,Capriotti's Sandwich Shop,Las Vegas,NV,4,36.01470796,-115.1713351
7212,l3L25Yg_8E11tsS2D8ml-g,Thai Food To Go,Las Vegas,NV,4,36.130228,-115.103766
7213,JtvwIwSl6rXVKacqP8avyw,California Pizza Kitchen,Las Vegas,NV,3,36.12033871,-115.1743889
7214,O3PwBTK-SnxsYJhimThhsA,Villa Pizza,Las Vegas,NV,2,36.264255,-115.26569
7215,23CYkAUCRd4JbTrvRR4I-Q,Bleu Gourmet,Las Vegas,NV,4,36.1584817,-115.2857741
7216,a6qqkAEFYk-VtBzHMtvZHw,Redstone Grill,Las Vegas,NV,4,36.0979526,-115.2972153
7217,4c_TKqGJ527OaWhBRhUCCg,Subway,Las Vegas,NV,1.5,36.1359891,-115.1631235
7218,YVmP0J7WjYKvbhAknWIUaw,Shizen Japanese Restaurant,Las Vegas,NV,3.5,36.175747,-115.2917528
7219,is6k_jAusCc8dJtO7DpNvw,K's Bbq,Las Vegas,NV,2.5,36.0151319,-115.1721706
7220,xXPf6scUPzkoQ4uBvqzy_w,Seattle Dan's Pizza,Las Vegas,NV,3.5,36.1429966,-115.2761063
7221,C3WAtjq006LVC-EHCt-fRA,Straight From Philly Stakeout,North Las Vegas,NV,3.5,36.238964,-115.167087
7222,EjfF-4aI0rhtAHwXFRsVrQ,Outback Steakhouse,Las Vegas,NV,3.5,36.05578846,-115.1715902
7223,q5OtHFtS_avUM1PmAZezmw,Little Caesar's Pizza,Henderson,NV,2.5,36.06749075,-115.0686472
7224,SnUxHYQK7pP72IlO-T9Skg,Sonic Drive-In,Las Vegas,NV,3.5,36.116176,-115.19734
7225,tG8YUEkfoTn5skfOlVJgtQ,Jack In the Box,Las Vegas,NV,2,36.1149579,-115.0932401
7226,XpfTLKif7JeDOoGMNq2gZg,Del Taco,Henderson,NV,2.5,36.0705352,-115.0758489
7227,Cl6KfeDfh9FfWYV5cbz-zw,Khoury's Mediterranean Restaurant,Las Vegas,NV,4,36.0771893,-115.2985719
7228,jWiGtY7hTqBjbzN3yyRXbw,La Piazza,Las Vegas,NV,3.5,36.1817194,-115.1394247
7229,GWXU5xROhcnMIUaUFEtubA,McDonald's,Las Vegas,NV,2.5,36.0902211,-115.1720703
7230,4VRAG384XB9sbau-f48Bpw,Papa John's Pizza,Las Vegas,NV,1.5,36.2613789,-115.1553649
7231,yaE8ua9Ii5ZLQnjig9xwQA,Amigo's Mexican Cantina,Henderson,NV,3,36.03244071,-115.0100212
7232,xuITVCoB3gj4S8jHvTvvsA,Carl's Jr,Las Vegas,NV,3,36.1479582,-115.1540116
7233,Crd82TFkF-cF5WF_qKuJ4A,Grotto Ristorante,Las Vegas,NV,4,36.1700166,-115.1447934
7234,QOWcZPFc0RhErUcNGxT-3w,China Kitchen,Las Vegas,NV,3.5,36.24018769,-115.0647578
7235,WvcDPv5Kk2xAKhmUoFx7TA,Cypress Street Marketplace,Las Vegas,NV,2.5,36.1162194,-115.1745719
7236,eXcyErR3iOagcYM1ei9Z0w,Rosarita's Beach,Henderson,NV,3.5,36.0131441,-114.9925851
7237,-LL8qFtRQv3JY-48gs1xlw,Wendy's,Las Vegas,NV,2.5,36.1151951,-115.0700514
7238,RrgDqG60KLgLwH61NAFiFw,Chicken Bonz,Henderson,NV,3.5,36.0709762,-115.0735699
7239,uEkT2KvDgQ2Rec3HTqwI6A,Pizza Hut,Henderson,NV,1.5,36.03159556,-114.9700386
7240,z0rAS1Epu8VtVunP_QxbmQ,Taco Bell,Las Vegas,NV,2.5,36.08636,-115.10091
7241,W3bJN2gbM-BcyNtfNxD_JA,Village Pub Bar & Grill,Las Vegas,NV,3,36.1145982,-115.0997427
7242,lo65Zfgn4lQZbbGJWdh1_A,The Coffee Shop,Las Vegas,NV,2.5,36.1245859,-115.1716132
7243,e-5Vy_iwz8fH5EfKkiuWgg,Kan's Kitchen,Las Vegas,NV,3.5,36.1272235,-115.2249939
7244,TN_C4bbalfRYD9Y91ovWQQ,Subway,North Las Vegas,NV,1.5,36.2624582,-115.1820042
7245,bNJFhK5JqvdKQw7Jp3FLvA,Papa John's Pizza,Las Vegas,NV,2.5,36.1864409,-115.2243191
7246,TDmqRm0evHq6eJjjClT5ag,Jack in the Box,Las Vegas,NV,2.5,36.1594187,-115.2352271
7247,v9d9yZtSCSZv0GSZ5ywJlQ,Top This Pizza,Las Vegas,NV,2,36.1008602,-115.1386502
7248,yHvu_MY0nl1DlP__cGtG8w,Neiman Marcus Mariposa Restaurant,Las Vegas,NV,5,36.127719,-115.174595
7249,jMoxUgK1wb-NcjGwWxOBwA,Tacone,Henderson,NV,3,36.0217253,-115.0853105
7250,DTrU6WJBnM2CEqz4FqJzMw,Denny's,Las Vegas,NV,2.5,36.14430715,-115.2661709
7251,CkFFL2W3ChkOqHJj6GSk_g,Lucky Cheng's Restaurant,Las Vegas,NV,3.5,36.1107323,-115.1722365
7252,DTaaI8_d5bcFBWbiisls4w,Royal Persis,Las Vegas,NV,4,36.11543,-115.112467
7253,RjezrrbIOfkxz7-AHrh7iQ,Baja Fresh,Las Vegas,NV,2.5,36.1566045,-115.0621835
7254,kZ7iDjUCfOuOAdQ4qu90nQ,KFC,Las Vegas,NV,2,36.0998,-115.105
7255,DmiNLRML9Z2UORkO2PEaew,McDonald's,Las Vegas,NV,1.5,36.1594395,-115.0797505
7256,Yn1sy_uQdoxki5VOlQFXWw,Villa Pizza,Henderson,NV,2.5,36.0649691,-115.0462399
7257,9ldJxXqnRC_Zek_Bmka8dQ,KFC,Las Vegas,NV,2.5,36.12737479,-115.168999
7258,zMF2awzHDj3Q7CeH_Xojww,Wasabi Jane's Venetiaen,Las Vegas,NV,2,36.121428,-115.169617
7259,7mCfOift6h53OF0kQlUXUg,Ito'y Sariling Atin,Las Vegas,NV,3.5,36.14303557,-115.1370594
7260,3Qjj3XefhTy2o_1aKpS3ng,Roberta's Steakhouse,Las Vegas,NV,4.5,36.169089,-115.138595
7261,_ofwotmGktU48S2RP1kvQA,Viva Michoacan,Henderson,NV,4,36.069794,-115.070596
7262,QyPwvHFfYgPIPjp4s0WQGQ,Port of Subs,Las Vegas,NV,3,36.1293291,-115.1114772
7263,jeLsCAGadupSoIZaAR23QA,Aurelio's Pizza,Las Vegas,NV,3.5,36.2184533,-115.2627104
7264,KaQNowYlRCvBJhSlskiugQ,Subway,Las Vegas,NV,3,36.1427819,-115.1747468
7265,3gxFy26l-1_s30Itk0OAYA,Rocco's NY Pizzeria,Las Vegas,NV,4,36.16122701,-115.3329908
7266,t1KqIrAt5KHS2Mz0mt3oQQ,McDonald's,Las Vegas,NV,2.5,36.0993419,-115.2979359
7267,NkKOaH1tjqUhZXvBIfjoaA,La Costa Del Sol,Las Vegas,NV,3.5,36.1470589,-115.0644991
7268,dQlvrZUS-BOxs9KperQbCg,Arby's,Las Vegas,NV,3,36.1134135,-115.0659881
7269,DYr8tAmbKmH9yHKzQ5nVMw,Tipps Thai Buffet & Live Cooking Station,Las Vegas,NV,3,36.1260199,-115.219839
7270,v1-UjnZgfkpMwt7eXda9yg,McDonald's,Las Vegas,NV,2.5,36.1748728,-115.0616907
7271,LuRD_O-qFm4nDXlVXkI2Jg,The Ka,Las Vegas,NV,3,36.0550762,-115.0835713
7272,nHQ11YXvzL8awYoF-uD16A,McDonald's,Las Vegas,NV,2,36.1003915,-115.2240169
7273,lzl3cfgVEGMtezF8oRqXDA,Steiner's A Nevada Style Pub,Las Vegas,NV,4,36.04078042,-115.1716517
7274,pc02tYmojHP6CpGgdnCU1w,N & N Oriental,Las Vegas,NV,3.5,36.1068493,-115.1372406
7275,VZvascneA5T6IpHH0HWm7w,Thai Original BBQ,Las Vegas,NV,3,36.1410827,-115.1364641
7276,93hEDkF4CU3z-og0f4hLRQ,P.F. Chang's,Henderson,NV,3,36.0224503,-115.0849347
7277,64Ab3HTwGmc3HgZdkFjNAQ,Subway,Las Vegas,NV,2.5,36.1075874,-115.1524831
7278,Tq1e5M0-PU_0al--da1rZw,Marcos,Las Vegas,NV,4.5,36.1963267,-115.2345767
7279,DLvFW0lFhGJ-k0oiIAJGXQ,Aloha Kitchen,Las Vegas,NV,4,36.1592832,-115.078231
7280,LLDGTT7FExklkQvHebEjRg,Joe's Seafood Prime Steak & Stone Crab,Las Vegas,NV,4.5,36.11864532,-115.1736291
7281,Tm4i61_FcxVAVoQjZb_6fQ,DiVine Events Cafe,Las Vegas,NV,4,36.0749889,-115.1886166
7282,Xa8Umq_plJIURPxM-Lkxmw,Yummy Grill Sushi,Henderson,NV,3.5,36.0620938,-115.0361854
7283,4r7enwqynwf4slzQS-WugQ,Pizza Hut,North Las Vegas,NV,2.5,36.2630128,-115.1805607
7284,a6TFoKHY4kLbe9PJJR46Xw,Burger King,Las Vegas,NV,2,36.1595804,-115.2122497
7285,dLqRa4P-ejeHxPHxZ2Naqg,Little Dumpling,Las Vegas,NV,3,36.2800493,-115.2613293
7286,Pz7SWZQhxL6ZbhL9jE2NTA,MIX,Las Vegas,NV,4,36.0930659,-115.177814
7287,vAmEaIWMCPrA0JUx3ZCEyQ,Sunset & Vines,Henderson,NV,3.5,36.1031046,-114.9295986
7288,VtgBj2eu31O5aU3fJI6CHw,Memphis Championship Barbecue,Las Vegas,NV,3,36.155701,-115.244204
7289,L5tk-7c67wZMt994qSLJ6Q,Long John Silver's,Las Vegas,NV,1.5,36.17328063,-115.0617902
7290,yghonKu_3q4Iu08HbNsyOQ,Chicago Tasty Dogs,Las Vegas,NV,3,36.0123098,-115.1189623
7291,V6T1QF7cv00sCFJqE9uvuA,Subway,Las Vegas,NV,3,36.2394009,-115.2493787
7292,cmf4fKU9D6XIvciQj7RjoQ,Yassou,Las Vegas,NV,4.5,36.1586479,-115.2634866
7293,T03C1vgkD1lQXeZyBb6VVg,McDonald's,Henderson,NV,2.5,36.0640231,-115.0466871
7294,_aqNCt2RzYu8Qkj0z6A9cw,Palm Pizza,Las Vegas,NV,2.5,36.1584128,-115.1007484
7295,lVt4VNFu7hDc3SNxusfjIw,China Star,North Las Vegas,NV,2.5,36.2389002,-115.1566604
