,b_id,Category1,Category2,Category3,Category4,Category5,Category6,Category7
2901,6240,8,0,0,0,0,0,0
2902,10796,3,1,27,0,0,0,0
2903,15434,9,15,19,0,0,0,0
2904,25333,10,4,0,0,0,0,0
2905,5164,7,0,0,0,0,0,0
2906,17506,9,10,0,0,0,0,0
2907,21295,13,0,0,0,0,0,0
2908,21457,9,20,5,0,0,0,0
2909,3486,28,21,0,0,0,0,0
2910,16770,2,0,0,0,0,0,0
2911,17778,28,21,0,0,0,0,0
2912,1070,2,0,0,0,0,0,0
2913,2433,8,0,0,0,0,0,0
2914,3894,10,0,0,0,0,0,0
2915,16196,3,1,17,0,0,0,0
2916,2148,2,0,0,0,0,0,0
2917,20676,9,10,5,0,0,0,0
2918,2356,19,0,0,0,0,0,0
2919,21221,7,0,0,0,0,0,0
2920,18282,2,0,0,0,0,0,0
2921,15780,7,0,0,0,0,0,0
2922,17140,2,0,0,0,0,0,0
2923,18212,24,4,0,0,0,0,0
2924,6634,18,6,0,0,0,0,0
2925,14689,4,0,0,0,0,0,0
2926,1223,7,0,0,0,0,0,0
2927,18275,18,3,1,0,0,0,0
2928,7990,3,14,1,17,0,0,0
2929,7837,9,3,1,19,0,0,0
2930,15561,11,4,0,0,0,0,0
2931,10310,12,13,0,0,0,0,0
2932,15755,2,0,0,0,0,0,0
2933,18466,9,21,0,0,0,0,0
2934,24811,4,0,0,0,0,0,0
2935,16879,3,0,0,0,0,0,0
2936,4459,9,21,34,0,0,0,0
2937,6390,2,0,0,0,0,0,0
2938,17488,23,0,0,0,0,0,0
2939,5438,6,42,34,0,0,0,0
2940,12020,6,4,0,0,0,0,0
2941,15827,12,0,0,0,0,0,0
2942,5575,2,0,0,0,0,0,0
2943,17227,4,0,0,0,0,0,0
2944,8361,12,13,0,0,0,0,0
2945,4374,6,0,0,0,0,0,0
2946,17746,18,0,0,0,0,0,0
2947,2893,30,0,0,0,0,0,0
2948,25198,15,0,0,0,0,0,0
2949,12277,45,0,0,0,0,0,0
2950,14500,7,0,0,0,0,0,0
2951,14022,4,0,0,0,0,0,0
2952,24126,26,0,0,0,0,0,0
2953,15499,9,0,0,0,0,0,0
2954,18692,10,25,0,0,0,0,0
2955,11969,18,10,2,0,0,0,0
2956,21420,10,11,20,5,0,0,0
2957,12706,6,37,0,0,0,0,0
2958,26197,29,26,0,0,0,0,0
2959,20587,3,41,1,0,0,0,0
2960,7804,8,0,0,0,0,0,0
2961,10193,16,5,44,0,0,0,0
2962,8556,22,8,0,0,0,0,0
2963,7222,19,0,0,0,0,0,0
2964,23152,9,0,0,0,0,0,0
2965,11944,3,41,1,0,0,0,0
2966,1868,10,0,0,0,0,0,0
2967,6442,4,0,0,0,0,0,0
2968,6119,3,2,1,0,0,0,0
2969,10635,28,0,0,0,0,0,0
2970,14998,9,3,1,17,0,0,0
2971,8175,15,0,0,0,0,0,0
2972,8243,6,0,0,0,0,0,0
2973,17439,2,0,0,0,0,0,0
2974,4517,9,0,0,0,0,0,0
2975,1855,10,16,0,0,0,0,0
2976,22911,23,0,0,0,0,0,0
2977,12093,5,38,0,0,0,0,0
2978,3223,16,5,44,0,0,0,0
2979,5139,13,0,0,0,0,0,0
2980,8213,32,5,4,0,0,0,0
2981,16946,26,0,0,0,0,0,0
2982,9327,6,30,25,0,0,0,0
2983,20474,9,11,0,0,0,0,0
2984,25495,2,0,0,0,0,0,0
2985,20817,9,0,0,0,0,0,0
2986,11249,6,0,0,0,0,0,0
2987,7858,23,0,0,0,0,0,0
2988,23417,9,0,0,0,0,0,0
2989,3712,12,38,0,0,0,0,0
2990,22017,40,23,34,0,0,0,0
2991,16337,10,11,0,0,0,0,0
2992,13567,21,36,34,0,0,0,0
2993,17442,3,1,19,0,0,0,0
2994,12420,22,13,0,0,0,0,0
2995,24529,11,0,0,0,0,0,0
2996,5804,18,4,0,0,0,0,0
2997,24448,3,38,1,0,0,0,0
2998,5616,22,8,0,0,0,0,0
2999,5116,3,7,1,0,0,0,0
3000,11259,26,0,0,0,0,0,0
3001,20709,3,0,0,0,0,0,0
3002,5012,19,0,0,0,0,0,0
3003,22895,3,38,1,0,0,0,0
3004,3576,6,43,5,0,0,0,0
3005,18863,9,5,0,0,0,0,0
3006,8376,18,0,0,0,0,0,0
3007,12047,9,3,1,35,0,0,0
3008,26132,2,0,0,0,0,0,0
3009,23,9,3,1,0,0,0,0
3010,25383,9,3,1,27,0,0,0
3011,2527,10,0,0,0,0,0,0
3012,9475,2,33,0,0,0,0,0
3013,24413,16,4,0,0,0,0,0
3014,14196,3,1,0,0,0,0,0
3015,6737,32,20,5,4,0,0,0
3016,17228,6,0,0,0,0,0,0
3017,1558,10,30,0,0,0,0,0
3018,20568,9,0,0,0,0,0,0
3019,3166,10,5,0,0,0,0,0
3020,15608,45,0,0,0,0,0,0
3021,24562,3,7,1,0,0,0,0
3022,13989,8,0,0,0,0,0,0
3023,5005,12,0,0,0,0,0,0
3024,12742,9,0,0,0,0,0,0
3025,22919,22,38,0,0,0,0,0
3026,329,3,1,27,0,0,0,0
3027,5851,18,0,0,0,0,0,0
3028,4102,23,0,0,0,0,0,0
3029,21375,32,5,25,44,0,0,0
3030,6141,2,0,0,0,0,0,0
3031,8409,22,8,40,0,0,0,0
3032,15915,3,0,0,0,0,0,0
3033,4136,8,0,0,0,0,0,0
3034,21100,9,3,1,24,35,0,0
3035,23656,12,15,13,0,0,0,0
3036,12670,4,0,0,0,0,0,0
3037,22625,6,0,0,0,0,0,0
3038,14303,9,0,0,0,0,0,0
3039,12227,3,1,27,17,0,0,0
3040,17309,6,5,4,0,0,0,0
3041,23936,3,1,19,35,0,0,0
3042,4248,10,5,4,0,0,0,0
3043,3949,8,0,0,0,0,0,0
3044,16767,5,2,0,0,0,0,0
3045,1742,12,0,0,0,0,0,0
3046,24862,22,23,0,0,0,0,0
3047,15920,22,23,31,0,0,0,0
3048,5683,2,0,0,0,0,0,0
3049,12299,2,0,0,0,0,0,0
3050,7876,3,6,1,17,0,0,0
3051,11586,30,0,0,0,0,0,0
3052,5511,3,1,0,0,0,0,0
3053,24371,9,10,0,0,0,0,0
3054,6946,2,0,0,0,0,0,0
3055,8183,31,0,0,0,0,0,0
3056,11824,11,0,0,0,0,0,0
3057,11456,6,2,0,0,0,0,0
3058,6802,19,0,0,0,0,0,0
3059,18408,2,0,0,0,0,0,0
3060,22120,3,1,17,0,0,0,0
3061,5807,15,19,0,0,0,0,0
3062,6699,3,1,35,0,0,0,0
3063,11488,24,0,0,0,0,0,0
3064,5942,32,11,5,0,0,0,0
3065,24318,9,3,1,42,0,0,0
3066,14317,9,18,0,0,0,0,0
3067,23771,6,0,0,0,0,0,0
3068,12469,37,0,0,0,0,0,0
3069,12407,5,0,0,0,0,0,0
3070,11098,3,7,1,0,0,0,0
3071,18553,18,0,0,0,0,0,0
3072,19686,7,4,0,0,0,0,0
3073,12595,2,0,0,0,0,0,0
3074,6718,3,6,1,17,0,0,0
3075,4320,12,13,0,0,0,0,0
3076,15258,18,0,0,0,0,0,0
3077,11481,32,20,5,4,0,0,0
3078,14245,23,0,0,0,0,0,0
3079,5365,7,0,0,0,0,0,0
3080,7030,2,0,0,0,0,0,0
3081,11104,3,0,0,0,0,0,0
3082,14478,29,26,0,0,0,0,0
3083,24072,24,4,0,0,0,0,0
3084,5565,9,3,41,21,1,0,0
3085,16136,10,43,5,0,0,0,0
3086,1383,22,8,0,0,0,0,0
3087,8226,22,15,0,0,0,0,0
3088,6112,2,0,0,0,0,0,0
3089,1833,43,5,0,0,0,0,0
3090,14529,28,21,36,0,0,0,0
3091,22024,2,33,0,0,0,0,0
3092,19091,9,6,25,0,0,0,0
3093,7236,2,0,0,0,0,0,0
3094,26292,38,0,0,0,0,0,0
3095,5603,11,20,5,4,0,0,0
3096,1488,2,0,0,0,0,0,0
3097,18241,9,10,20,5,0,0,0
3098,4304,2,0,0,0,0,0,0
3099,11762,2,0,0,0,0,0,0
3100,17776,12,0,0,0,0,0,0
3101,7625,11,4,0,0,0,0,0
3102,25833,18,4,0,0,0,0,0
3103,14638,20,16,5,0,0,0,0
3104,14499,4,0,0,0,0,0,0
3105,7546,28,7,21,0,0,0,0
3106,18392,26,0,0,0,0,0,0
3107,16188,23,0,0,0,0,0,0
3108,16538,6,0,0,0,0,0,0
3109,12221,12,13,0,0,0,0,0
3110,5692,9,21,36,34,0,0,0
3111,3725,7,0,0,0,0,0,0
3112,7718,3,1,17,0,0,0,0
3113,6195,3,0,0,0,0,0,0
3114,13182,3,6,1,17,0,0,0
3115,4920,6,0,0,0,0,0,0
3116,6350,14,7,0,0,0,0,0
3117,18187,3,6,1,0,0,0,0
3118,30,30,0,0,0,0,0,0
3119,18764,12,13,0,0,0,0,0
3120,6258,6,0,0,0,0,0,0
3121,18562,2,0,0,0,0,0,0
3122,8264,6,0,0,0,0,0,0
3123,4403,2,0,0,0,0,0,0
3124,11892,3,0,0,0,0,0,0
3125,24475,4,0,0,0,0,0,0
3126,473,3,1,27,0,0,0,0
3127,1131,3,1,17,0,0,0,0
3128,19352,3,1,35,0,0,0,0
3129,5463,5,0,0,0,0,0,0
3130,6122,7,0,0,0,0,0,0
3131,24098,9,0,0,0,0,0,0
3132,24678,2,15,0,0,0,0,0
3133,7079,10,30,0,0,0,0,0
3134,11292,3,1,27,0,0,0,0
3135,15483,26,36,0,0,0,0,0
3136,17573,2,0,0,0,0,0,0
3137,25016,22,8,0,0,0,0,0
3138,22692,10,0,0,0,0,0,0
3139,7688,4,0,0,0,0,0,0
3140,13309,3,14,1,0,0,0,0
3141,20383,22,8,0,0,0,0,0
3142,23955,11,30,0,0,0,0,0
3143,1132,8,0,0,0,0,0,0
3144,4947,32,5,0,0,0,0,0
3145,1801,2,0,0,0,0,0,0
3146,7868,5,12,44,0,0,0,0
3147,24853,12,0,0,0,0,0,0
3148,24154,3,2,1,0,0,0,0
3149,18610,12,13,0,0,0,0,0
3150,16078,20,43,5,4,0,0,0
3151,3427,9,15,19,0,0,0,0
3152,5655,3,1,0,0,0,0,0
3153,7434,2,0,0,0,0,0,0
3154,20258,12,13,0,0,0,0,0
3155,6353,7,0,0,0,0,0,0
3156,14906,8,15,0,0,0,0,0
3157,14521,10,0,0,0,0,0,0
3158,14560,6,37,4,0,0,0,0
3159,8584,22,8,13,0,0,0,0
3160,21841,15,0,0,0,0,0,0
3161,7175,10,0,0,0,0,0,0
3162,14224,2,0,0,0,0,0,0
3163,10746,10,11,7,0,0,0,0
3164,526,23,0,0,0,0,0,0
3165,11690,4,0,0,0,0,0,0
3166,4214,32,10,5,2,0,0,0
3167,24805,2,0,0,0,0,0,0
3168,11620,2,0,0,0,0,0,0
3169,24408,3,1,17,0,0,0,0
3170,4719,10,0,0,0,0,0,0
3171,17031,8,0,0,0,0,0,0
3172,17254,33,0,0,0,0,0,0
3173,9075,31,0,0,0,0,0,0
3174,24741,5,24,4,0,0,0,0
3175,16009,1,0,0,0,0,0,0
3176,11853,4,0,0,0,0,0,0
3177,16661,7,0,0,0,0,0,0
3178,4790,2,0,0,0,0,0,0
3179,4445,42,0,0,0,0,0,0
3180,3539,7,0,0,0,0,0,0
3181,13120,22,0,0,0,0,0,0
3182,7417,12,0,0,0,0,0,0
3183,22174,11,0,0,0,0,0,0
3184,13239,13,0,0,0,0,0,0
3185,13227,26,0,0,0,0,0,0
3186,22502,2,0,0,0,0,0,0
3187,17383,9,3,1,35,0,0,0
3188,22929,9,24,0,0,0,0,0
3189,7910,13,0,0,0,0,0,0
3190,7773,22,31,0,0,0,0,0
3191,7405,4,0,0,0,0,0,0
3192,22064,9,40,0,0,0,0,0
3193,6575,10,0,0,0,0,0,0
3194,8474,3,6,1,17,0,0,0
3195,8020,3,2,1,0,0,0,0
3196,24411,9,24,4,0,0,0,0
3197,8181,3,1,35,0,0,0,0
3198,12682,7,0,0,0,0,0,0
3199,20353,3,6,1,27,0,0,0
3200,18682,9,3,1,17,0,0,0
3201,17821,10,11,0,0,0,0,0
3202,17553,2,0,0,0,0,0,0
3203,15559,14,7,0,0,0,0,0
3204,18528,23,0,0,0,0,0,0
3205,11665,3,1,27,0,0,0,0
3206,15909,22,13,31,0,0,0,0
3207,23748,25,0,0,0,0,0,0
3208,10369,3,14,1,0,0,0,0
3209,13496,10,0,0,0,0,0,0
3210,5265,10,0,0,0,0,0,0
3211,3514,19,0,0,0,0,0,0
3212,3875,16,4,0,0,0,0,0
3213,4340,2,0,0,0,0,0,0
3214,12528,23,0,0,0,0,0,0
3215,24627,28,21,0,0,0,0,0
3216,15324,4,42,34,0,0,0,0
3217,11869,9,3,14,1,17,0,0
3218,7666,2,0,0,0,0,0,0
3219,10582,3,14,1,17,0,0,0
3220,17185,2,0,0,0,0,0,0
3221,25012,12,13,0,0,0,0,0
3222,4497,2,0,0,0,0,0,0
3223,8740,3,1,33,0,0,0,0
3224,19862,7,0,0,0,0,0,0
3225,5764,15,0,0,0,0,0,0
3226,12335,9,3,1,17,0,0,0
3227,6563,3,1,17,19,0,0,0
3228,8004,12,0,0,0,0,0,0
3229,20730,19,13,0,0,0,0,0
3230,8284,6,0,0,0,0,0,0
3231,7719,7,4,0,0,0,0,0
3232,3020,4,0,0,0,0,0,0
3233,14262,10,1,0,0,0,0,0
3234,6363,13,0,0,0,0,0,0
3235,21930,22,0,0,0,0,0,0
3236,2043,7,0,0,0,0,0,0
3237,5519,3,0,0,0,0,0,0
3238,19996,14,0,0,0,0,0,0
3239,17199,29,0,0,0,0,0,0
3240,9282,8,0,0,0,0,0,0
3241,8568,15,19,0,0,0,0,0
3242,15242,9,0,0,0,0,0,0
3243,11929,22,8,0,0,0,0,0
3244,21887,22,13,0,0,0,0,0
3245,744,9,0,0,0,0,0,0
3246,8084,4,0,0,0,0,0,0
3247,20637,10,0,0,0,0,0,0
3248,26351,3,2,1,0,0,0,0
3249,5520,5,0,0,0,0,0,0
3250,695,30,0,0,0,0,0,0
3251,13456,2,0,0,0,0,0,0
3252,5277,3,1,17,0,0,0,0
3253,22216,1,0,0,0,0,0,0
3254,12942,5,0,0,0,0,0,0
3255,12603,9,0,0,0,0,0,0
3256,1827,28,21,0,0,0,0,0
3257,2426,7,0,0,0,0,0,0
3258,16341,29,8,0,0,0,0,0
3259,21652,5,31,0,0,0,0,0
3260,12545,10,0,0,0,0,0,0
3261,14539,29,23,0,0,0,0,0
3262,25063,13,0,0,0,0,0,0
3263,22604,8,0,0,0,0,0,0
3264,4286,13,0,0,0,0,0,0
3265,12200,2,0,0,0,0,0,0
3266,23475,7,0,0,0,0,0,0
3267,24031,5,0,0,0,0,0,0
3268,967,10,30,0,0,0,0,0
3269,5925,7,0,0,0,0,0,0
3270,22258,10,0,0,0,0,0,0
3271,4897,10,30,0,0,0,0,0
3272,2535,2,0,0,0,0,0,0
3273,1944,11,5,0,0,0,0,0
3274,9444,3,1,27,0,0,0,0
3275,9054,25,0,0,0,0,0,0
3276,15148,5,40,34,0,0,0,0
3277,1128,2,0,0,0,0,0,0
3278,22055,3,1,24,4,35,0,0
3279,7629,37,0,0,0,0,0,0
3280,8631,3,1,27,0,0,0,0
3281,24819,6,4,0,0,0,0,0
3282,17251,3,2,1,0,0,0,0
3283,4030,5,44,0,0,0,0,0
3284,4397,19,0,0,0,0,0,0
3285,23063,9,0,0,0,0,0,0
3286,6364,6,0,0,0,0,0,0
3287,3898,3,1,15,0,0,0,0
3288,1017,16,43,5,4,0,0,0
3289,8916,10,25,0,0,0,0,0
3290,1840,7,0,0,0,0,0,0
3291,12229,16,5,0,0,0,0,0
3292,19606,10,30,0,0,0,0,0
3293,22075,25,0,0,0,0,0,0
3294,18810,10,30,0,0,0,0,0
3295,24456,8,0,0,0,0,0,0
3296,7873,7,0,0,0,0,0,0
3297,11583,8,0,0,0,0,0,0
3298,5952,40,0,0,0,0,0,0
3299,9362,26,0,0,0,0,0,0
3300,4834,15,19,0,0,0,0,0
3301,1345,2,0,0,0,0,0,0
3302,3555,18,3,6,1,0,0,0
3303,4569,2,0,0,0,0,0,0
3304,23596,4,0,0,0,0,0,0
3305,17080,9,11,0,0,0,0,0
3306,14421,7,0,0,0,0,0,0
3307,19574,9,7,0,0,0,0,0
3308,4357,7,0,0,0,0,0,0
3309,7014,8,0,0,0,0,0,0
3310,16614,9,3,1,0,0,0,0
3311,18142,3,1,17,0,0,0,0
3312,4484,10,30,0,0,0,0,0
3313,24090,11,28,21,0,0,0,0
3314,4335,3,7,1,0,0,0,0
3315,5084,10,0,0,0,0,0,0
3316,15804,12,13,0,0,0,0,0
3317,17354,7,12,0,0,0,0,0
3318,8426,11,16,5,0,0,0,0
3319,23459,32,8,5,0,0,0,0
3320,22072,33,0,0,0,0,0,0
3321,5580,3,1,0,0,0,0,0
3322,21689,9,7,0,0,0,0,0
3323,23462,3,0,0,0,0,0,0
3324,5977,3,41,1,27,0,0,0
3325,14699,6,0,0,0,0,0,0
3326,11833,28,0,0,0,0,0,0
3327,12710,22,3,1,0,0,0,0
3328,24383,21,0,0,0,0,0,0
3329,19584,9,0,0,0,0,0,0
3330,18297,40,7,0,0,0,0,0
3331,23176,7,0,0,0,0,0,0
3332,19375,10,39,0,0,0,0,0
3333,1729,2,0,0,0,0,0,0
3334,23857,2,0,0,0,0,0,0
3335,16101,2,0,0,0,0,0,0
3336,13712,6,0,0,0,0,0,0
3337,11346,18,0,0,0,0,0,0
3338,17989,2,0,0,0,0,0,0
3339,15618,7,0,0,0,0,0,0
3340,23248,9,5,0,0,0,0,0
3341,1349,2,33,0,0,0,0,0
3342,25042,8,0,0,0,0,0,0
3343,7573,16,4,0,0,0,0,0
3344,22800,19,0,0,0,0,0,0
3345,17690,12,13,0,0,0,0,0
3346,3174,7,15,0,0,0,0,0
3347,1919,7,0,0,0,0,0,0
3348,24107,9,3,1,0,0,0,0
3349,11966,3,41,1,0,0,0,0
3350,142,9,0,0,0,0,0,0
3351,8968,25,0,0,0,0,0,0
3352,2075,12,0,0,0,0,0,0
3353,15474,22,12,0,0,0,0,0
3354,14671,5,4,0,0,0,0,0
3355,23524,8,0,0,0,0,0,0
3356,2516,10,20,5,4,0,0,0
3357,15628,10,11,0,0,0,0,0
3358,5736,45,0,0,0,0,0,0
3359,14158,4,0,0,0,0,0,0
3360,8995,4,0,0,0,0,0,0
3361,16478,10,16,5,0,0,0,0
3362,2196,7,0,0,0,0,0,0
3363,20369,2,33,0,0,0,0,0
3364,16271,9,3,10,1,27,0,0
3365,15749,3,40,1,17,0,0,0
3366,14107,14,0,0,0,0,0,0
3367,12130,18,0,0,0,0,0,0
3368,4307,10,0,0,0,0,0,0
3369,2480,8,31,0,0,0,0,0
3370,23653,2,0,0,0,0,0,0
3371,1076,9,21,0,0,0,0,0
3372,3057,5,0,0,0,0,0,0
3373,19884,24,4,0,0,0,0,0
3374,7737,7,0,0,0,0,0,0
3375,21962,8,0,0,0,0,0,0
3376,14507,3,0,0,0,0,0,0
3377,957,37,4,0,0,0,0,0
3378,2639,7,0,0,0,0,0,0
3379,8289,8,0,0,0,0,0,0
3380,11425,9,0,0,0,0,0,0
3381,19864,9,0,0,0,0,0,0
3382,4392,21,36,0,0,0,0,0
3383,15424,7,0,0,0,0,0,0
3384,23506,6,0,0,0,0,0,0
3385,12644,7,4,0,0,0,0,0
3386,22611,9,24,34,0,0,0,0
3387,23362,6,0,0,0,0,0,0
3388,13223,37,0,0,0,0,0,0
3389,18296,12,0,0,0,0,0,0
3390,25518,12,13,0,0,0,0,0
3391,17433,10,0,0,0,0,0,0
3392,8997,25,0,0,0,0,0,0
3393,7994,28,21,0,0,0,0,0
3394,20267,6,30,0,0,0,0,0
3395,18068,6,0,0,0,0,0,0
3396,14676,12,13,0,0,0,0,0
3397,22333,10,6,5,0,0,0,0
3398,5969,22,42,0,0,0,0,0
3399,26698,18,0,0,0,0,0,0
3400,11945,18,0,0,0,0,0,0
3401,15938,11,20,43,5,0,0,0
3402,20200,18,19,0,0,0,0,0
3403,6190,9,3,1,27,17,0,0
3404,19579,12,0,0,0,0,0,0
3405,10530,16,5,44,0,0,0,0
3406,4234,8,0,0,0,0,0,0
3407,18781,20,5,4,0,0,0,0
3408,9412,3,1,27,0,0,0,0
3409,8125,11,20,43,5,0,0,0
3410,12351,3,0,0,0,0,0,0
3411,15014,3,1,27,0,0,0,0
3412,10620,2,0,0,0,0,0,0
3413,26728,2,0,0,0,0,0,0
3414,19789,9,10,5,0,0,0,0
3415,3756,2,15,0,0,0,0,0
3416,18532,28,21,0,0,0,0,0
3417,631,3,1,27,0,0,0,0
3418,7869,20,5,0,0,0,0,0
3419,4399,16,5,0,0,0,0,0
3420,2828,3,7,1,0,0,0,0
3421,6397,2,0,0,0,0,0,0
3422,8908,10,5,25,44,0,0,0
3423,408,8,0,0,0,0,0,0
3424,4190,22,12,13,0,0,0,0
3425,25974,10,0,0,0,0,0,0
3426,11939,6,0,0,0,0,0,0
3427,21061,3,1,0,0,0,0,0
3428,22751,7,0,0,0,0,0,0
3429,17602,8,0,0,0,0,0,0
3430,23339,31,0,0,0,0,0,0
3431,20807,6,0,0,0,0,0,0
3432,16764,3,1,27,17,0,0,0
3433,1608,10,0,0,0,0,0,0
3434,3683,11,0,0,0,0,0,0
3435,16806,12,13,0,0,0,0,0
3436,24583,3,28,21,1,35,0,0
3437,2922,10,30,0,0,0,0,0
3438,24464,2,0,0,0,0,0,0
3439,9511,26,0,0,0,0,0,0
3440,25579,15,19,0,0,0,0,0
3441,14422,18,38,0,0,0,0,0
3442,22907,10,42,34,0,0,0,0
3443,23643,32,5,0,0,0,0,0
3444,1425,9,3,14,1,17,0,0
3445,24431,3,0,0,0,0,0,0
3446,789,25,0,0,0,0,0,0
3447,19120,26,0,0,0,0,0,0
3448,1567,9,3,1,27,0,0,0
3449,23587,21,0,0,0,0,0,0
3450,9164,6,0,0,0,0,0,0
3451,5860,3,6,1,17,0,0,0
3452,19614,7,0,0,0,0,0,0
3453,24264,6,4,0,0,0,0,0
3454,7952,18,6,0,0,0,0,0
3455,17292,10,25,7,0,0,0,0
3456,6257,6,0,0,0,0,0,0
3457,6029,29,0,0,0,0,0,0
3458,1118,2,0,0,0,0,0,0
3459,12826,7,0,0,0,0,0,0
3460,18872,18,6,0,0,0,0,0
3461,16038,9,11,0,0,0,0,0
3462,5482,12,13,0,0,0,0,0
3463,7162,21,36,0,0,0,0,0
3464,1938,19,0,0,0,0,0,0
3465,7549,12,13,0,0,0,0,0
3466,11990,10,6,0,0,0,0,0
3467,21626,14,15,0,0,0,0,0
3468,20111,4,0,0,0,0,0,0
3469,17702,10,11,0,0,0,0,0
3470,3482,21,0,0,0,0,0,0
3471,23593,2,0,0,0,0,0,0
3472,16152,9,0,0,0,0,0,0
3473,1364,8,23,31,0,0,0,0
3474,5703,28,21,0,0,0,0,0
3475,11391,10,0,0,0,0,0,0
3476,225,32,11,5,0,0,0,0
3477,7827,31,0,0,0,0,0,0
3478,14342,7,0,0,0,0,0,0
3479,21580,10,0,0,0,0,0,0
3480,17638,6,0,0,0,0,0,0
3481,17240,20,5,4,0,0,0,0
3482,18756,22,3,41,1,0,0,0
3483,13292,37,0,0,0,0,0,0
3484,21084,6,37,0,0,0,0,0
3485,14555,13,0,0,0,0,0,0
3486,22437,11,0,0,0,0,0,0
3487,7752,3,8,1,0,0,0,0
3488,9630,7,0,0,0,0,0,0
3489,23348,7,0,0,0,0,0,0
3490,15294,22,0,0,0,0,0,0
3491,6479,22,8,40,0,0,0,0
3492,18206,3,10,1,19,0,0,0
3493,3222,20,16,5,4,0,0,0
3494,21316,8,0,0,0,0,0,0
3495,2123,8,0,0,0,0,0,0
3496,21796,2,0,0,0,0,0,0
3497,6344,12,13,0,0,0,0,0
3498,6109,26,0,0,0,0,0,0
3499,25563,6,5,0,0,0,0,0
3500,5853,22,3,41,1,0,0,0
3501,6467,2,0,0,0,0,0,0
3502,5533,15,13,0,0,0,0,0
3503,8429,2,0,0,0,0,0,0
3504,21372,19,0,0,0,0,0,0
3505,5266,7,0,0,0,0,0,0
3506,15307,16,0,0,0,0,0,0
3507,22257,10,4,0,0,0,0,0
3508,2930,9,0,0,0,0,0,0
3509,6530,12,0,0,0,0,0,0
3510,2214,10,0,0,0,0,0,0
3511,1816,10,0,0,0,0,0,0
3512,1847,7,0,0,0,0,0,0
3513,9814,10,0,0,0,0,0,0
3514,20825,3,0,0,0,0,0,0
3515,15589,23,0,0,0,0,0,0
3516,23956,15,0,0,0,0,0,0
3517,16535,29,8,0,0,0,0,0
3518,16145,9,0,0,0,0,0,0
3519,5406,22,8,40,0,0,0,0
3520,23244,6,4,0,0,0,0,0
3521,8317,22,8,0,0,0,0,0
3522,1832,25,0,0,0,0,0,0
3523,11571,28,0,0,0,0,0,0
3524,12384,22,0,0,0,0,0,0
3525,5064,3,1,33,0,0,0,0
3526,8529,19,0,0,0,0,0,0
3527,5689,9,15,19,0,0,0,0
3528,25511,9,37,4,0,0,0,0
3529,23149,19,0,0,0,0,0,0
3530,22639,26,0,0,0,0,0,0
3531,23606,9,0,0,0,0,0,0
3532,3164,3,1,0,0,0,0,0
3533,7938,9,4,0,0,0,0,0
3534,16435,9,3,1,0,0,0,0
3535,10562,13,0,0,0,0,0,0
3536,21853,23,0,0,0,0,0,0
3537,23739,40,24,0,0,0,0,0
3538,861,9,6,1,0,0,0,0
3539,5182,26,0,0,0,0,0,0
3540,6040,12,13,0,0,0,0,0
3541,7550,3,8,1,0,0,0,0
3542,6162,2,24,0,0,0,0,0
3543,1867,7,0,0,0,0,0,0
3544,23861,15,0,0,0,0,0,0
3545,25315,37,45,42,0,0,0,0
3546,8468,6,0,0,0,0,0,0
3547,17612,3,7,41,1,0,0,0
3548,13011,30,0,0,0,0,0,0
3549,2517,15,19,0,0,0,0,0
3550,23783,3,1,15,0,0,0,0
3551,5900,19,0,0,0,0,0,0
3552,13631,2,0,0,0,0,0,0
3553,11728,22,8,40,0,0,0,0
3554,7329,2,0,0,0,0,0,0
3555,24930,2,0,0,0,0,0,0
3556,13867,14,0,0,0,0,0,0
3557,6851,2,0,0,0,0,0,0
3558,14286,16,7,0,0,0,0,0
3559,15757,2,0,0,0,0,0,0
3560,22234,18,0,0,0,0,0,0
3561,14108,6,0,0,0,0,0,0
3562,7093,14,0,0,0,0,0,0
3563,5951,29,0,0,0,0,0,0
3564,11809,4,34,0,0,0,0,0
3565,537,7,0,0,0,0,0,0
3566,21690,9,3,1,17,0,0,0
3567,3983,8,0,0,0,0,0,0
3568,5699,10,0,0,0,0,0,0
3569,5174,9,3,1,27,0,0,0
3570,11888,32,11,5,25,0,0,0
3571,4018,45,2,0,0,0,0,0
3572,19329,28,21,0,0,0,0,0
3573,8951,3,39,41,1,0,0,0
3574,332,6,37,4,0,0,0,0
3575,22248,9,0,0,0,0,0,0
3576,11282,7,0,0,0,0,0,0
3577,985,30,0,0,0,0,0,0
3578,16843,6,0,0,0,0,0,0
3579,8957,10,0,0,0,0,0,0
3580,24344,10,6,5,0,0,0,0
3581,23393,8,0,0,0,0,0,0
3582,18395,19,0,0,0,0,0,0
3583,10428,7,0,0,0,0,0,0
3584,991,15,19,0,0,0,0,0
3585,2158,12,13,0,0,0,0,0
3586,10656,15,0,0,0,0,0,0
3587,3785,4,0,0,0,0,0,0
3588,16919,9,10,0,0,0,0,0
3589,20601,9,0,0,0,0,0,0
3590,8477,22,12,13,0,0,0,0
3591,17922,3,1,17,0,0,0,0
3592,11356,13,0,0,0,0,0,0
3593,5213,4,0,0,0,0,0,0
3594,13484,10,0,0,0,0,0,0
3595,24519,13,0,0,0,0,0,0
3596,19776,10,20,5,0,0,0,0
3597,5731,6,0,0,0,0,0,0
3598,1068,4,0,0,0,0,0,0
3599,15980,9,0,0,0,0,0,0
